"gsid","index_no","station","district","year","month","day","max_temp"
"168","1319","Biratnagar Airport","Morang","2016","03","18","33"
"168","1319","Biratnagar Airport","Morang","2016","03","19","33.2"
"168","1319","Biratnagar Airport","Morang","2016","03","20","33.7"
"168","1319","Biratnagar Airport","Morang","2016","03","21","35"
"168","1319","Biratnagar Airport","Morang","2016","03","22","32.2"
"168","1319","Biratnagar Airport","Morang","2016","03","23","31.8"
"168","1319","Biratnagar Airport","Morang","2016","03","24","33.3"
"168","1319","Biratnagar Airport","Morang","2016","03","25","34.7"
"168","1319","Biratnagar Airport","Morang","2016","03","26","34.5"
"168","1319","Biratnagar Airport","Morang","2016","03","27","34.6"
"168","1319","Biratnagar Airport","Morang","2016","03","28","29.8"
"168","1319","Biratnagar Airport","Morang","2016","03","29","30.5"
"168","1319","Biratnagar Airport","Morang","2016","03","30","31.8"
"168","1319","Biratnagar Airport","Morang","2016","03","31","32"
"168","1319","Biratnagar Airport","Morang","2016","04","01","28"
"168","1319","Biratnagar Airport","Morang","2016","04","02","31"
"168","1319","Biratnagar Airport","Morang","2016","04","03","33"
"168","1319","Biratnagar Airport","Morang","2016","04","04","33.3"
"168","1319","Biratnagar Airport","Morang","2016","04","05","35"
"168","1319","Biratnagar Airport","Morang","2016","04","06","34.5"
"168","1319","Biratnagar Airport","Morang","2016","04","07","35.9"
"168","1319","Biratnagar Airport","Morang","2016","04","08","38.9"
"168","1319","Biratnagar Airport","Morang","2016","04","09","40.5"
"168","1319","Biratnagar Airport","Morang","2016","04","10","37.5"
"168","1319","Biratnagar Airport","Morang","2016","04","11","39.3"
"168","1319","Biratnagar Airport","Morang","2016","04","12","39.3"
"168","1319","Biratnagar Airport","Morang","2016","04","13","36.7"
"168","1319","Biratnagar Airport","Morang","2016","04","14","37.7"
"168","1319","Biratnagar Airport","Morang","2016","04","15","34"
"168","1319","Biratnagar Airport","Morang","2016","04","16","33.7"
"168","1319","Biratnagar Airport","Morang","2016","04","17","31"
"168","1319","Biratnagar Airport","Morang","2016","04","18","34.2"
"168","1319","Biratnagar Airport","Morang","2016","04","19","35.7"
"168","1319","Biratnagar Airport","Morang","2016","04","20","32"
"168","1319","Biratnagar Airport","Morang","2016","04","21","34"
"168","1319","Biratnagar Airport","Morang","2016","04","22","35.6"
"168","1319","Biratnagar Airport","Morang","2016","04","23","35.5"
"168","1319","Biratnagar Airport","Morang","2016","04","24","39"
"168","1319","Biratnagar Airport","Morang","2016","04","25","39.9"
"168","1319","Biratnagar Airport","Morang","2016","04","26","36.7"
"168","1319","Biratnagar Airport","Morang","2016","04","27","35.2"
"168","1319","Biratnagar Airport","Morang","2016","04","28","37.8"
"168","1319","Biratnagar Airport","Morang","2016","04","29","38.2"
"168","1319","Biratnagar Airport","Morang","2016","04","30","36.8"
"168","1319","Biratnagar Airport","Morang","2016","05","01","34.7"
"168","1319","Biratnagar Airport","Morang","2016","05","02","32.4"
"168","1319","Biratnagar Airport","Morang","2016","05","03","34.7"
"168","1319","Biratnagar Airport","Morang","2016","05","04","30.5"
"168","1319","Biratnagar Airport","Morang","2016","05","05","34"
"168","1319","Biratnagar Airport","Morang","2016","05","06","34.3"
"168","1319","Biratnagar Airport","Morang","2016","05","07","33.5"
"168","1319","Biratnagar Airport","Morang","2016","05","08","35"
"168","1319","Biratnagar Airport","Morang","2016","05","09","35.3"
"168","1319","Biratnagar Airport","Morang","2016","05","10","36.8"
"168","1319","Biratnagar Airport","Morang","2016","05","11","35"
"168","1319","Biratnagar Airport","Morang","2016","05","12","35.3"
"168","1319","Biratnagar Airport","Morang","2016","05","13","30"
"168","1319","Biratnagar Airport","Morang","2016","05","14","28.8"
"168","1319","Biratnagar Airport","Morang","2016","05","15","31.1"
"168","1319","Biratnagar Airport","Morang","2016","05","16","32.3"
"168","1319","Biratnagar Airport","Morang","2016","05","17","32.6"
"168","1319","Biratnagar Airport","Morang","2016","05","18","30.2"
"168","1319","Biratnagar Airport","Morang","2016","05","19","30.6"
"168","1319","Biratnagar Airport","Morang","2016","05","20","31.6"
"168","1319","Biratnagar Airport","Morang","2016","05","21","33.9"
"168","1319","Biratnagar Airport","Morang","2016","05","22","33.5"
"168","1319","Biratnagar Airport","Morang","2016","05","23","34.6"
"168","1319","Biratnagar Airport","Morang","2016","05","24","32.9"
"168","1319","Biratnagar Airport","Morang","2016","05","25","34"
"168","1319","Biratnagar Airport","Morang","2016","05","26","33.2"
"168","1319","Biratnagar Airport","Morang","2016","05","27","28.7"
"168","1319","Biratnagar Airport","Morang","2016","05","28","32.2"
"168","1319","Biratnagar Airport","Morang","2016","05","29","33.2"
"168","1319","Biratnagar Airport","Morang","2016","05","30","33"
"168","1319","Biratnagar Airport","Morang","2016","05","31","32.2"
"168","1319","Biratnagar Airport","Morang","2016","06","01","32.5"
"168","1319","Biratnagar Airport","Morang","2016","06","02","35"
"168","1319","Biratnagar Airport","Morang","2016","06","03","36"
"168","1319","Biratnagar Airport","Morang","2016","06","04","35.4"
"168","1319","Biratnagar Airport","Morang","2016","06","05","36.4"
"168","1319","Biratnagar Airport","Morang","2016","06","06","33.5"
"168","1319","Biratnagar Airport","Morang","2016","06","07","32.7"
"168","1319","Biratnagar Airport","Morang","2016","06","08","33.4"
"168","1319","Biratnagar Airport","Morang","2016","06","09","32.6"
"168","1319","Biratnagar Airport","Morang","2016","06","10","35.6"
"168","1319","Biratnagar Airport","Morang","2016","06","11","31.6"
"168","1319","Biratnagar Airport","Morang","2016","06","12","32.6"
"168","1319","Biratnagar Airport","Morang","2016","06","13","32.3"
"168","1319","Biratnagar Airport","Morang","2016","06","14","29.6"
"168","1319","Biratnagar Airport","Morang","2016","06","15","32.6"
"168","1319","Biratnagar Airport","Morang","2016","06","16","32.5"
"168","1319","Biratnagar Airport","Morang","2016","06","17","34.3"
"168","1319","Biratnagar Airport","Morang","2016","06","18","33.8"
"168","1319","Biratnagar Airport","Morang","2016","06","19","32.2"
"168","1319","Biratnagar Airport","Morang","2016","06","20","32.1"
"168","1319","Biratnagar Airport","Morang","2016","06","21","26.3"
"168","1319","Biratnagar Airport","Morang","2016","06","22","26.6"
"168","1319","Biratnagar Airport","Morang","2016","06","23","33"
"168","1319","Biratnagar Airport","Morang","2016","06","24","30.9"
"168","1319","Biratnagar Airport","Morang","2016","06","25","29.6"
"168","1319","Biratnagar Airport","Morang","2016","06","26","34"
"168","1319","Biratnagar Airport","Morang","2016","06","27","34"
"168","1319","Biratnagar Airport","Morang","2016","06","28","34.6"
"168","1319","Biratnagar Airport","Morang","2016","06","29","35"
"168","1319","Biratnagar Airport","Morang","2016","06","30","32"
"168","1319","Biratnagar Airport","Morang","2016","07","01","29.5"
"168","1319","Biratnagar Airport","Morang","2016","07","02","32.4"
"168","1319","Biratnagar Airport","Morang","2016","07","03","30.1"
"168","1319","Biratnagar Airport","Morang","2016","07","04","29"
"168","1319","Biratnagar Airport","Morang","2016","07","05","31"
"168","1319","Biratnagar Airport","Morang","2016","07","06","31.5"
"168","1319","Biratnagar Airport","Morang","2016","07","07","32.5"
"168","1319","Biratnagar Airport","Morang","2016","07","08","34.8"
"168","1319","Biratnagar Airport","Morang","2016","07","09","34.1"
"168","1319","Biratnagar Airport","Morang","2016","07","10","31.3"
"168","1319","Biratnagar Airport","Morang","2016","07","11","33"
"168","1319","Biratnagar Airport","Morang","2016","07","12","32.6"
"168","1319","Biratnagar Airport","Morang","2016","07","13","32.9"
"168","1319","Biratnagar Airport","Morang","2016","07","14","33"
"168","1319","Biratnagar Airport","Morang","2016","07","15","33.8"
"168","1319","Biratnagar Airport","Morang","2016","07","16","31.6"
"168","1319","Biratnagar Airport","Morang","2016","07","17","28"
"168","1319","Biratnagar Airport","Morang","2016","07","18","27.8"
"168","1319","Biratnagar Airport","Morang","2016","07","19","33"
"168","1319","Biratnagar Airport","Morang","2016","07","20","29.4"
"168","1319","Biratnagar Airport","Morang","2016","07","21","30"
"168","1319","Biratnagar Airport","Morang","2016","07","22","30.7"
"168","1319","Biratnagar Airport","Morang","2016","07","23","27.8"
"168","1319","Biratnagar Airport","Morang","2016","07","24","30.4"
"168","1319","Biratnagar Airport","Morang","2016","07","25","30.5"
"168","1319","Biratnagar Airport","Morang","2016","07","26","28.5"
"168","1319","Biratnagar Airport","Morang","2016","07","27","32"
"168","1319","Biratnagar Airport","Morang","2016","07","28","31.6"
"168","1319","Biratnagar Airport","Morang","2016","07","29","34.7"
"168","1319","Biratnagar Airport","Morang","2016","07","30","34.4"
"168","1319","Biratnagar Airport","Morang","2016","07","31","35"
"168","1319","Biratnagar Airport","Morang","2016","08","01","36.4"
"168","1319","Biratnagar Airport","Morang","2016","08","02","33.6"
"168","1319","Biratnagar Airport","Morang","2016","08","03","34.4"
"168","1319","Biratnagar Airport","Morang","2016","08","04","35.2"
"168","1319","Biratnagar Airport","Morang","2016","08","05","33.5"
"168","1319","Biratnagar Airport","Morang","2016","08","06","33.2"
"168","1319","Biratnagar Airport","Morang","2016","08","07","38.8"
"168","1319","Biratnagar Airport","Morang","2016","08","08","35"
"168","1319","Biratnagar Airport","Morang","2016","08","09","34.2"
"168","1319","Biratnagar Airport","Morang","2016","08","10","33"
"168","1319","Biratnagar Airport","Morang","2016","08","11","33.2"
"168","1319","Biratnagar Airport","Morang","2016","08","12","33.4"
"168","1319","Biratnagar Airport","Morang","2016","08","13","35.1"
"168","1319","Biratnagar Airport","Morang","2016","08","14","35.5"
"168","1319","Biratnagar Airport","Morang","2016","08","15","35.7"
"168","1319","Biratnagar Airport","Morang","2016","08","16","35.3"
"168","1319","Biratnagar Airport","Morang","2016","08","17","33.6"
"168","1319","Biratnagar Airport","Morang","2016","08","18","33.6"
"168","1319","Biratnagar Airport","Morang","2016","08","19","33.1"
"168","1319","Biratnagar Airport","Morang","2016","08","20","35.7"
"168","1319","Biratnagar Airport","Morang","2016","08","21","35.4"
"168","1319","Biratnagar Airport","Morang","2016","08","22","30.7"
"168","1319","Biratnagar Airport","Morang","2016","08","23","33.3"
"168","1319","Biratnagar Airport","Morang","2016","08","24","34.5"
"168","1319","Biratnagar Airport","Morang","2016","08","25","36.5"
"168","1319","Biratnagar Airport","Morang","2016","08","26","32.2"
"168","1319","Biratnagar Airport","Morang","2016","08","27","36.1"
"168","1319","Biratnagar Airport","Morang","2016","08","28","36"
"168","1319","Biratnagar Airport","Morang","2016","08","29","32.1"
"168","1319","Biratnagar Airport","Morang","2016","08","30","34.5"
"168","1319","Biratnagar Airport","Morang","2016","08","31","33.1"
"168","1319","Biratnagar Airport","Morang","2016","09","01","33.1"
"168","1319","Biratnagar Airport","Morang","2016","09","02","32"
"168","1319","Biratnagar Airport","Morang","2016","09","03","30.7"
"168","1319","Biratnagar Airport","Morang","2016","09","04","33.5"
"168","1319","Biratnagar Airport","Morang","2016","09","05","32.1"
"168","1319","Biratnagar Airport","Morang","2016","09","06","33.1"
"168","1319","Biratnagar Airport","Morang","2016","09","07","32.5"
"168","1319","Biratnagar Airport","Morang","2016","09","08","31.5"
"168","1319","Biratnagar Airport","Morang","2016","09","09","33"
"168","1319","Biratnagar Airport","Morang","2016","09","10","31"
"168","1319","Biratnagar Airport","Morang","2016","09","11","32"
"168","1319","Biratnagar Airport","Morang","2016","09","12","29.6"
"168","1319","Biratnagar Airport","Morang","2016","09","13","33"
"168","1319","Biratnagar Airport","Morang","2016","09","14","33.1"
"168","1319","Biratnagar Airport","Morang","2016","09","15","34.4"
"168","1319","Biratnagar Airport","Morang","2016","09","16","33"
"168","1319","Biratnagar Airport","Morang","2016","09","17","32"
"168","1319","Biratnagar Airport","Morang","2016","09","18","33.2"
"168","1319","Biratnagar Airport","Morang","2016","09","19","33.5"
"168","1319","Biratnagar Airport","Morang","2016","09","20","30.6"
"168","1319","Biratnagar Airport","Morang","2016","09","21","29.6"
"168","1319","Biratnagar Airport","Morang","2016","09","22","32.6"
"168","1319","Biratnagar Airport","Morang","2016","09","23","30.2"
"168","1319","Biratnagar Airport","Morang","2016","09","24","31.6"
"168","1319","Biratnagar Airport","Morang","2016","09","25","26.1"
"168","1319","Biratnagar Airport","Morang","2016","09","26","29.8"
"168","1319","Biratnagar Airport","Morang","2016","09","27","31.2"
"168","1319","Biratnagar Airport","Morang","2016","09","28","34"
"168","1319","Biratnagar Airport","Morang","2016","09","29","33"
"168","1319","Biratnagar Airport","Morang","2016","09","30","33.1"
"168","1319","Biratnagar Airport","Morang","2016","10","01","34"
"168","1319","Biratnagar Airport","Morang","2016","10","02","35.2"
"168","1319","Biratnagar Airport","Morang","2016","10","03","34.7"
"168","1319","Biratnagar Airport","Morang","2016","10","04","35.2"
"168","1319","Biratnagar Airport","Morang","2016","10","05","35"
"168","1319","Biratnagar Airport","Morang","2016","10","06","34"
"168","1319","Biratnagar Airport","Morang","2016","10","07","34.2"
"168","1319","Biratnagar Airport","Morang","2016","10","08","30.8"
"168","1319","Biratnagar Airport","Morang","2016","10","09","28.6"
"168","1319","Biratnagar Airport","Morang","2016","10","10","32"
"168","1319","Biratnagar Airport","Morang","2016","10","11","31.6"
"168","1319","Biratnagar Airport","Morang","2016","10","12","26.8"
"168","1319","Biratnagar Airport","Morang","2016","10","13","29.4"
"168","1319","Biratnagar Airport","Morang","2016","10","14","30"
"168","1319","Biratnagar Airport","Morang","2016","10","15","33"
"168","1319","Biratnagar Airport","Morang","2016","10","16","33.4"
"168","1319","Biratnagar Airport","Morang","2016","10","17","34"
"168","1319","Biratnagar Airport","Morang","2016","10","18","33.4"
"168","1319","Biratnagar Airport","Morang","2016","10","19","33.3"
"168","1319","Biratnagar Airport","Morang","2016","10","20","33.2"
"168","1319","Biratnagar Airport","Morang","2016","10","21","33"
"168","1319","Biratnagar Airport","Morang","2016","10","22","32.2"
"168","1319","Biratnagar Airport","Morang","2016","10","23","31.5"
"168","1319","Biratnagar Airport","Morang","2016","10","24","32.4"
"168","1319","Biratnagar Airport","Morang","2016","10","25","33.3"
"168","1319","Biratnagar Airport","Morang","2016","10","26","32.8"
"168","1319","Biratnagar Airport","Morang","2016","10","27","33"
"168","1319","Biratnagar Airport","Morang","2016","10","28","31.1"
